"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2450-03700200","slgadam","Littlebrook Avenue","51.530029","-0.645359","","","0","","E-bound","","0","",""
"2450-03700201","slgapam","Pemberton Road","51.52996","-0.642448","","","0","","adj","","0","",""
"2450-03700202","slgapap","Pemberton Road","51.529901","-0.642811","","","0","","opp","","0","",""
"2450-03700203","slgapat","Fairview Road","51.529707","-0.638463","","","0","","opp","","0","",""
"2450-03700204","slgapaw","Fairview Road","51.529789","-0.63784","","","0","","adj","","0","",""
"2450-03700205","slgapda","Scafell Road Bungalows","51.529185","-0.636878","","","0","","o/s","","0","",""
"2450-03700206","slgapdg","Teesdale Road","51.527904","-0.635013","","","0","","adj","","0","",""
"2450-03700207","slgapdj","Teesdale Road","51.527805","-0.634973","","","0","","opp","","0","",""
"2450-03700208","slgapdm","Pevensey Road junction","51.527905","-0.631251","","","0","","S-bound","","0","",""
"2450-03700209","slgapdp","Pevensey Road junction","51.527925","-0.631394","","","0","","N-bound","","0","",""
"2450-03700210","slgapdt","Pennine Road","51.52786","-0.629695","","","0","","adj","","0","",""
"2450-03700211","slgapdw","Pennine Road","51.527616","-0.628838","","","0","","opp","","0","",""
"2450-03700226","slgapja","Hawkshill Road","51.534942","-0.625518","","","0","","adj","","0","",""
"2450-03700227","slgapjd","Hawkshill Road","51.534788","-0.625436","","","0","","opp","","0","",""
"2450-03700228","slgapjg","Claycots Primary School","51.533638","-0.623942","","","0","","adj","","0","",""
"2450-03700229","slgapjm","Claycots Primary School","51.53376","-0.6244","","","0","","opp","","0","",""
"2450-03700230","slgapjp","Doddsfield Road","51.537151","-0.625999","","","0","","o/s 97","","0","",""
"2450-03700231","slgapjt","Doddsfield Road","51.537201","-0.625695","","","0","","o/s 80","","0","",""
"2450-03700232","slgapjw","Kidderminster Road","51.537284","-0.62898","","","0","","adj","","0","",""
"2450-03700233","slgapma","Kidderminster Road","51.537215","-0.629948","","","0","","opp","","0","",""
"2450-03700238","slgapmt","Cowper Road","51.531069","-0.623443","","","0","","nr","","0","",""
"2450-03700239","slgapmw","Cowper Road","51.530133","-0.623327","","","0","","opp","","0","",""
"2450-03700240","slgapta","Franklin Ave Playground","51.529154","-0.622679","","","0","","o/s","","0","",""
"2450-03700241","slgaptd","Trevose House","51.529336","-0.619084","","","0","","opp","","0","",""
"2450-03700242","slgaptg","Trevose House","51.529321","-0.618508","","","0","","o/s","","0","",""
"2450-03700251","slgaptw","Dover Road","51.519577","-0.63261","","","0","","E-bound","","0","",""
"2450-03700252","slgapwa","Westgate Retail Park","51.51727","-0.627592","","","0","","opp","","0","",""
"2450-03700253","slgapwd","Leigh Road","51.515647","-0.623403","","","0","","nr","","0","",""
"2450-03700254","slgapwg","Twinches Lane North","51.514705","-0.620463","","","0","","opp","","0","",""
"2450-03700255","slgapwj","Salt Hill Three Tuns","51.512798","-0.613589","","","0","","E-bound","","0","",""
"2450-03700256","slgapwm","Salt Hill Three Tuns","51.513471","-0.612704","","","0","","N-bound","","0","",""
"2450-03700257","slgapwp","Bestobell Road","51.520319","-0.617713","","","0","","opp","","0","",""
"2450-03700258","slgapwt","Bestobell Road","51.520485","-0.618083","","","0","","nr","","0","",""
"2450-03700261","slgatad","Liverpool Road","51.521571","-0.624724","","","0","","W-bound","","0","",""
"2450-03700262","slgatag","Liverpool Road","51.521583","-0.624277","","","0","","E-bound","","0","",""
"2450-03700263","slgataj","Hamilton Road","51.522573","-0.628153","","","0","","opp","","0","",""
"2450-03700264","slgatam","Hamilton Road","51.522543","-0.628658","","","0","","nr","","0","",""
"2450-03700265","slgatap","Trumper Way","51.514342","-0.634799","","","0","","nr","","0","",""
"2450-03700267","slgataw","Earls Lane Play Area","51.51313","-0.635743","","","0","","o/s 22","","0","",""
"2450-03700273","slgatdt","Braemar Gardens","51.509441","-0.628605","","","0","","adj","","0","",""
"2450-03700274","slgatdw","Braemar Gardens","51.509254","-0.628755","","","0","","opp","","0","",""
"2450-03700275","slgatga","Telford Drive Asda","51.507468","-0.629111","","","0","","o/s","","0","",""
"2450-03700276","slgatgd","Raleigh Close","51.511205","-0.62799","","","0","","adj","","0","",""
"2450-03700277","slgatgj","Raleigh Close","51.511664","-0.626449","","","0","","opp","","0","",""
"2450-03700283","slgatgw","Twinches Lane South","51.512674","-0.624458","","","0","","nr","","0","",""
"2450-03700284","slgatja","Cress Road","51.510696","-0.6191","","","0","","opp","","0","",""
"2450-03700285","slgatjd","Cress Road","51.510429","-0.619324","","","0","","adj","","0","",""
"2450-03700286","slgatjg","Lodge Close","51.50943","-0.617005","","","0","","opp","","0","",""
"2450-03700287","slgatjm","Lodge Close","51.50937","-0.616474","","","0","","nr","","0","",""
"2450-03700288","slgatjp","Paxton Avenue","51.506729","-0.615185","","","0","","adj","","0","",""
"2450-03700289","slgatjt","Paxton Avenue","51.506592","-0.614209","","","0","","opp","","0","",""
"2450-03700290","slgatjw","Grove Academy","51.504906","-0.610802","","","0","","W-bound","","0","",""
"2450-03700291","slgatma","Grove Academy","51.505127","-0.609672","","","0","","E-bound","","0","",""
"2450-03700293","slgatmg","Church Street","51.506177","-0.607234","","","0","","southbound","","0","",""
"2450-03700294","slgatmj","Church Street","51.506711","-0.606036","","","0","","opp","","0","",""
"2450-03700298","slgatpa","Twinches Lane South","51.512105","-0.621896","","","0","","opp","","0","",""
"2450-03700299","slgatpd","Riverside Park","51.478603","-0.514586","","","0","","S-bound","","0","",""
"2450-03700301","slgadat","Colndale Road","51.475656","-0.516928","","","0","","nr","","0","",""
"2450-03700302","slgatpg","Colndale Road","51.475712","-0.517056","","","0","","opp","","0","",""
"2450-03700305","slgadaw","The Myrke","51.497625","-0.589933","","","0","","opp","","0","",""
"2450-03700306","slgadga","The Myrke","51.498243","-0.59049","","","0","","adj","","0","",""
"2450-03700308","slgatpw","Slough Grammar School","51.505953","-0.577371","","","0","","o/s","","0","",""
"2450-03700309","slgatwa","Uxbridge Road Sainsbury's","51.506754","-0.578859","","","0","","adj","","0","",""
"2450-03700310","slgatwd","Sorting Office","51.509053","-0.585329","","","0","","Stop K","","0","",""
"2450-03700311","slgatwg","Sorting Office","51.509293","-0.585826","","","0","","Stop J","","0","",""
"2450-03700316","slgatwp","Albert Street","51.505189","-0.59833","","","0","","nr","","0","",""
"2450-03700317","slgatwt","Albert Street","51.505192","-0.598546","","","0","","opp","","0","",""
"2450-03700318","slgawad","Windsor Road Mcdonalds","51.502843","-0.599857","","","0","","opp","","0","",""
"2450-03700319","slgawag","Windsor Road Mcdonalds","51.503026","-0.600126","","","0","","o/s","","0","",""
"2450-03700323","slgawaj","Wellington Street Stop A","51.510569","-0.593251","","","0","","Stop A","","0","",""
"2450-03700324","slgawam","Wellington Street Stop B","51.510629","-0.593783","","","0","","Stop B","","0","",""
"2450-03700325","slgawap","Wellington Street Stop C","51.510755","-0.594542","","","0","","Stop C","","0","",""
"2450-03700330","slgawat","Queensmere Centre","51.509169","-0.594274","","","0","","Stop P","","0","",""
"2450-03700334","slgawdj","Landmark Place","51.507902","-0.596561","","","0","","Stop V","","0","",""
"2450-03700335","slgawdm","Wellington Street stop E","51.510341","-0.596011","","","0","","Stop E","","0","",""
"2450-03700336","slgawdp","Wellington Street Stop F","51.510393","-0.596629","","","0","","Stop F","","0","",""
"2450-03700337","slgawdt","Wellington Street stop W","51.510654","-0.596649","","","0","","Stop W","","0","",""
"2450-03700338","slgawdw","Wellington Street Stop G","51.510171","-0.593076","","","0","","stop G","","0","",""
"2450-03700340","slgawga","Wellington Street Stop H","51.509806","-0.590364","","","0","","Stop H","","0","",""
"2450-03700344","slgawgj","Observatory Centre","51.507758","-0.588338","","","0","","Stop M","","0","",""
"2450-03700345","slgawgm","Wexham Road","51.507475","-0.586473","","","0","","Stop L","","0","",""
"2450-03700347","slgawgp","Herschel Street","51.507352","-0.591174","","","0","","Stop N","","0","",""
"2450-03700348","slgawgt","Queens Road","51.51488","-0.59211","","","0","","nr","","0","",""
"2450-03700349","slgawgw","Queens Road","51.515216","-0.591652","","","0","","opp","","0","",""
"2450-03700350","slgawja","Montague Road","51.516422","-0.590923","","","0","","nr","","0","",""
"2450-03700351","slgawjd","Shaggy Calf Lane","51.517542","-0.589894","","","0","","adj","","0","",""
"2450-03700356","slgawjm","St Andrews Way","51.520254","-0.649151","","","0","","opp","","0","",""
"2450-03700357","slgawjp","Everitts Corner","51.5199","-0.644247","","","0","","E-bound","","0","",""
"2450-03700358","slgawjt","Burnham Lane","51.52062","-0.63957","","","0","","nr","","0","",""
"2450-03700366","slgawjw","Berkshire Avenue","51.521765","-0.616747","","","0","","opp","","0","",""
"2450-03700367","slgawma","Berkshire Avenue","51.522208","-0.61695","","","0","","adj","","0","",""
"2450-03700369","slgawmd","Buckingham Avenue Centre","51.520534","-0.615357","","","0","","opp","","0","",""
"2450-03700370","slgawmg","Farnham Road Po","51.524718","-0.615605","","","0","","opp","","0","",""
"2450-03700371","slgawmj","Lidl","51.526425","-0.616202","","","0","","N-bound","","0","",""
"2450-03700372","slgawmp","Crofthill Road","51.531271","-0.617656","","","0","","adj","","0","",""
"2450-03700373","slgawmt","Crofthill Road","51.531647","-0.617514","","","0","","opp","","0","",""
"2450-03700374","slgawmw","St Anthonys RC Church","51.534463","-0.617645","","","0","","nr","","0","",""
"2450-03700375","slgawpa","St Anthonys RC Church","51.534746","-0.617997","","","0","","opp","","0","",""
"2450-03700376","slgawpd","Lidl","51.52698","-0.615998","","","0","","S-bound","","0","",""
"2450-03700377","slgawpg","Farnham Road Po","51.523401","-0.615184","","","0","","o/s","","0","",""
"2450-03700379","slgawpj","Buckingham Avenue Centre","51.519559","-0.614983","","","0","","o/s","","0","",""
"2450-03700380","slgawpm","Salt Hill Three Tuns","51.513413","-0.61236","","","0","","S-bound","","0","",""
"2450-03700381","slgawpt","Windmill Road","51.511871","-0.608991","","","0","","adj","","0","",""
"2450-03700382","slgawpw","Salt Hill Park","51.511661","-0.604141","","","0","","adj","","0","",""
"2450-03700383","slgawta","Myrtle Crescent","51.518016","-0.591148","","","0","","opp","","0","",""
"2450-03700384","slgawtd","Myrtle Crescent","51.518188","-0.591993","","","0","","nr","","0","",""
"2450-03700385","slgawtg","Shackleton Road","51.518413","-0.594292","","","0","","E-bound","","0","",""
"2450-03700386","slgawtj","Shackleton Road","51.518375","-0.594884","","","0","","W-bound","","0","",""
"2450-03700387","slgawtm","Elliman Avenue","51.519137","-0.598435","","","0","","o/s 135","","0","",""
"2450-03700388","slgawtp","Elliman Avenue","51.518916","-0.59801","","","0","","o/s 124","","0","",""
"2450-03700389","slgawtw","Oatlands Drive","51.521111","-0.604083","","","0","","o/s 47","","0","",""
"2450-03700390","slgdada","Oatlands Drive","51.521286","-0.604409","","","0","","o/s 86","","0","",""
"2450-03700392","slgdadg","Godolphin Junior School","51.522737","-0.609237","","","0","","o/s","","0","",""
"2450-03700393","slgdadj","Godolphin Junior School","51.522616","-0.609673","","","0","","opp","","0","",""
"2450-03700394","slgdadm","Northampton Avenue","51.522594","-0.612369","","","0","","E-bound","","0","",""
"2450-03700395","slgdadp","Northampton Avenue","51.522419","-0.613556","","","0","","W-bound","","0","",""
"2450-03700396","slgdadt","Salisbury Avenue","51.527691","-0.61527","","","0","","W-bound","","0","",""
"2450-03700397","slgdadw","Salisbury Avenue","51.527798","-0.615224","","","0","","E-bound","","0","",""
"2450-03700398","slgdaga","Canterbury Avenue","51.528195","-0.610786","","","0","","E-bound","","0","",""
"2450-03700399","slgdagd","Canterbury Avenue","51.528202","-0.609805","","","0","","W-bound","","0","",""
"2450-03700400","slgdagj","St Elmo Crescent","51.528611","-0.60567","","","0","","opp","","0","",""
"2450-03700401","slgdagm","St Elmo Crescent","51.528693","-0.605019","","","0","","adj","","0","",""
"2450-03700402","slgdagp","Beechwood Road","51.52846","-0.60282","","","0","","nr","","0","",""
"2450-03700403","slgdagt","Beechwood Road","51.528482","-0.602387","","","0","","opp","","0","",""
"2450-03700404","slgdagw","Whiteford Road","51.527644","-0.598463","","","0","","adj","","0","",""
"2450-03700405","slgdaja","Whiteford Road","51.527685","-0.598159","","","0","","opp","","0","",""
"2450-03700406","slgdajd","Cherry Picker Ph","51.525745","-0.597584","","","0","","nr","","0","",""
"2450-03700407","slgdajg","Cherry Picker Ph","51.524921","-0.597811","","","0","","opp","","0","",""
"2450-03700408","slgdajm","Stoke Poges Lane","51.522827","-0.598668","","","0","","o/s 184","","0","",""
"2450-03700409","slgdajp","Stoke Poges Lane","51.522672","-0.598529","","","0","","o/s 137","","0","",""
"2450-03700419","slgdama","Hampden Road","51.502049","-0.547913","","","0","","opp","","0","",""
"2450-03700422","slgadgd","Red Lion","51.505406","-0.553959","","","0","","opp","","0","",""
"2450-03700423","slgadgj","Red Lion","51.505588","-0.554126","","","0","","o/s","","0","",""
"2450-03700424","slgadgm","The Chestnuts","51.507255","-0.554376","","","0","","opp","","0","",""
"2450-03700425","slgadgp","The Chestnuts","51.507243","-0.55416","","","0","","o/s","","0","",""
"2450-03700429","slgdamp","Gala Bingo Hall","51.510863","-0.601312","","","0","","o/s","","0","",""
"2450-03700430","slgdamt","Salt Hill Park","51.511281","-0.604729","","","0","","opp","","0","",""
"2450-03700431","slgdamw","Windmill Road","51.51178","-0.609585","","","0","","opp","","0","",""
"2450-03700432","slgdapa","Salt Hill Three Tuns","51.512761","-0.61421","","","0","","W-bound","","0","",""
"2450-03700433","slgdapd","Twinches Lane North","51.514496","-0.620311","","","0","","nr","","0","",""
"2450-03700434","slgdapg","Leigh Road","51.516358","-0.62576","","","0","","opp","","0","",""
"2450-03700435","slgdapj","Westgate Retail Park","51.518031","-0.629601","","","0","","adj","","0","",""
"2450-03700436","slgdapm","Dover Road","51.519968","-0.634602","","","0","","W-bound","","0","",""
"2450-03700437","slgdapt","Burnham Lane","51.520376","-0.64024","","","0","","opp","","0","",""
"2450-03700438","slgdapw","Everitts Corner","51.520084","-0.646115","","","0","","W-bound","","0","",""
"2450-03700441","slgadgt","Scafell Road Bungalows","51.529192","-0.636719","","","0","","opp","","0","",""
"2450-03700443","slgdatg","Landmark Place","51.508781","-0.595641","","","0","","Stop S","","0","",""
"2450-03700462","slgdawd","Harrison Way","51.514846","-0.649657","","","0","","adj","","0","",""
"2450-03700464","slgdawj","Hunters Way","51.510322","-0.642557","","","0","","o/s 2","","0","",""
"2450-03700469","slgdgag","High Street","51.497601","-0.543098","","","0","","S-bound","","0","",""
"2450-03700470","slgdgaj","High Street","51.497522","-0.543202","","","0","","N-bound","","0","",""
